ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
130,7172.T,ジャパンインベストメントアドバイザー,41.1,11,57,72,💼 保有継続,1929.0,10.4,0.01,0.09801714212613534,250.59,startup_growth,政策(startup_growth) / 割安 / ⚠信用過熱(250.6倍) / ⚠ペナルティ1件
131,4058.T,トヨクモ,41.0,21,45,72,💼 保有継続,1864.0,158.87,0.2,0.1282051282051282,6.33,startup_growth,政策(startup_growth) / ⚠信用過熱(6.3倍) / ⚠ペナルティ1件
132,3984.T,ユーザーローカル,41.0,21,45,72,💼 保有継続,1562.0,55.24,0.07,0.13078248711225196,9.38,startup_growth,政策(startup_growth) / ⚠信用過熱(9.4倍) / ⚠ペナルティ1件
133,7352.T,TWOSTONE&Sons,41.0,21,45,72,💼 保有継続,547.0,99.9,0.13,0.13031781394613254,5.03,startup_growth,政策(startup_growth) / ⚠信用過熱(5.0倍) / ⚠ペナルティ1件
134,9338.T,INFORICH,40.8,43,35,72,💼 保有継続,4540.0,,,-1.1640618696007718,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
135,9158.T,シーユーシー,40.8,16,50,72,💼 保有継続,872.0,,,0.23236163920574568,42.01,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(42.0倍) / ⚠ペナルティ1件
136,4704.T,トレンドマイクロ,40.7,14,45,78,💼 保有継続,5355.0,30.72,0.04,0.1420785804816223,7.86,ai_digital,政策(ai_digital) / ⚠信用過熱(7.9倍) / ⚠ペナルティ1件
137,4419.T,Finatextホールディングス,40.6,57,35,72,💼 保有継続,889.0,,,-0.1561160421964335,10262.0,startup_growth,政策(startup_growth) / ⚠信用過熱(10262.0倍) / ⚠ペナルティ2件
138,9168.T,ライズ・コンサルティング・グループ,40.6,14,35,72,💼 保有継続,487.0,,,-0.10152224611747047,,startup_growth,政策(startup_growth)
139,7746.T,岡本硝子,40.4,42,35,72,💼 保有継続,1039.0,,,-0.6653529173221844,1.77,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
140,4475.T,HENNGE,40.3,19,45,72,💼 保有継続,984.0,427.6,0.52,0.12146270760879062,7.14,startup_growth,政策(startup_growth) / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
141,4483.T,JMDC,40.2,23,40,72,💼 保有継続,3645.0,112.15,0.1,0.08764601769911505,3.52,startup_growth,政策(startup_growth) / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
142,8316.T,三井住友FG,39.8,24,42,68,📉 売り検討,5154.0,10.71,0.0,0.043096900373357665,16.41,finance,GC形成中 / ⚠信用過熱(16.4倍) / ⚠ペナルティ1件
143,3994.T,マネーフォワード,39.0,38,35,72,📉 売り検討,3294.0,,,-0.23670022606490007,1.34,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
144,5401.T,日本製鉄,39.0,36,35,74,📉 売り検討,602.1,,,-0.011750741667741548,2.56,green_energy,政策(green_energy) / GC形成中 / ⚠ペナルティ1件
145,2980.T,SREホールディングス,38.5,18,40,72,📉 売り検討,2719.0,104.93,0.09,0.08464854889416562,47.46,startup_growth,政策(startup_growth) / ⚠信用過熱(47.5倍) / ⚠ペナルティ1件
146,7733.T,オリンパス,38.0,33,35,60,📉 売り検討,1340.5,227.96,0.07,0.03275969629190061,22.03,medical,RSI底値圏 / ⚠信用過熱(22.0倍) / ⚠ペナルティ1件
147,7003.T,三井E&S,38.0,19,35,74,📉 売り検討,6262.0,333.9,0.01,0.0015144665461121157,8.39,"green_energy, rare_earth",政策(green_energy) / GC形成中 / ⚠信用過熱(8.4倍) / ⚠ペナルティ1件
148,4371.T,コアコンセプト・テクノロジー,37.8,11,46,72,📉 売り検討,1017.0,,,0.17422547993019197,20.81,startup_growth,政策(startup_growth) / ⚠信用過熱(20.8倍) / ⚠ペナルティ1件
149,5741.T,UACJ,37.8,49,35,72,📉 売り検討,2543.0,-39.4,,-0.016640790043014584,9.12,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(9.1倍) / ⚠ペナルティ2件
150,3697.T,SHIFT,37.5,11,45,72,📉 売り検討,657.8,154.51,0.19,0.12423400784728651,15.41,startup_growth,政策(startup_growth) / ⚠信用過熱(15.4倍) / ⚠ペナルティ1件
151,4477.T,BASE,37.3,19,35,72,📉 売り検討,310.0,346.3,0.12,0.03601159277301597,52.64,startup_growth,政策(startup_growth) / ⚠信用過熱(52.6倍) / ⚠ペナルティ1件
152,3479.T,ティーケーピー,37.2,33,35,72,📉 売り検討,1859.0,,,-0.09968129303966763,2.92,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠ペナルティ1件
153,4194.T,ビジョナル,37.1,14,40,72,📉 売り検討,7337.0,127.7,0.08,0.06301029463968762,22.0,startup_growth,政策(startup_growth) / ⚠信用過熱(22.0倍) / ⚠ペナルティ1件
154,9166.T,GENDA,36.8,46,35,72,📉 売り検討,660.0,,,-0.2832525578890684,10.85,startup_growth,政策(startup_growth) / ⚠信用過熱(10.8倍) / ⚠ペナルティ2件
155,4324.T,電通グループ,36.4,16,35,78,📉 売り検討,2795.0,,,-0.21543125802319318,0.98,ai_digital,政策(ai_digital) / 信用良好(1.0倍) / ⚠ペナルティ2件
156,8789.T,フィンテック グローバル,36.3,16,35,72,📉 売り検討,137.0,86.1,0.02,0.017583531385432685,18.28,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(18.3倍) / ⚠ペナルティ1件
157,6869.T,シスメックス,35.8,18,45,60,📉 売り検討,1406.5,78.08,0.08,0.1044976057749625,9.71,medical,⚠信用過熱(9.7倍) / ⚠ペナルティ1件
158,4575.T,キャンバス,35.5,28,35,72,📉 売り検討,798.0,,,-1.2124839030805623,,startup_growth,政策(startup_growth) / GC形成中 / ⚠ペナルティ1件
159,4165.T,ブレイド,35.0,41,35,72,📉 売り検討,617.0,,,-0.02153040935637097,7.31,startup_growth,政策(startup_growth) / ⚠信用過熱(7.3倍) / ⚠ペナルティ2件
160,5411.T,JFEホールディングス,34.7,36,35,76,📉 売り検討,1980.5,85.5,,-0.01302268966063471,6.79,infrastructure,政策(infrastructure) / GC形成中 / ⚠信用過熱(6.8倍) / ⚠ペナルティ2件
161,6562.T,ジーニー,34.5,11,35,72,📉 売り検討,973.0,159.5,0.06,0.03898447420537958,5.34,startup_growth,政策(startup_growth) / ⚠信用過熱(5.3倍) / ⚠ペナルティ1件
162,7033.T,マネジメントソリューションズ,34.0,38,35,72,📉 売り検討,1362.0,,,-0.008154056711359832,5.3,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.3倍) / ⚠ペナルティ2件
163,5027.T,AnyMind Group,32.0,18,35,72,📉 売り検討,509.0,,,,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
164,4393.T,バンク・オブ・イノベーション,31.5,31,35,72,📉 売り検討,5300.0,,,-0.7493074792243767,4.51,startup_growth,政策(startup_growth) / ⚠信用過熱(4.5倍) / ⚠ペナルティ2件
165,4894.T,クオリプス,28.8,23,35,72,📉 売り検討,6770.0,,,-0.07290598440391612,1181.29,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(1181.3倍) / ⚠ペナルティ2件
166,3133.T,海帆,27.5,5,35,72,📉 売り検討,381.0,,,,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
167,4259.T,エクサウィザーズ,27.3,19,35,72,📉 売り検討,626.0,,,-0.24842635333613092,790.6,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(790.6倍) / ⚠ペナルティ2件
168,4563.T,アンジェス,26.3,16,35,72,📉 売り検討,56.0,,,-0.12881128713795348,18.88,startup_growth,政策(startup_growth) / ⚠信用過熱(18.9倍) / ⚠ペナルティ2件
169,5246.T,ELEMENTS,26.3,16,35,72,📉 売り検討,630.0,,,-0.4026047869993121,23.53,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(23.5倍) / ⚠ペナルティ2件
170,4180.T,Appier Group,25.6,14,35,72,📉 売り検討,767.0,,,-0.1896191966614502,54.85,startup_growth,政策(startup_growth) / ⚠信用過熱(54.9倍) / ⚠ペナルティ2件
171,4375.T,セーフィー,24.5,11,35,72,📉 売り検討,798.0,,,-0.047476937700775136,3.45,startup_growth,政策(startup_growth) / ⚠信用過熱(3.5倍) / ⚠ペナルティ2件
