ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
126,3769.T,GMOペイメントゲートウェイ,46.8,28,49,78,💼 保有継続,8091.0,120.19,0.19,0.15791334253698558,10.82,"ai_digital, finance",政策(ai_digital) / ⚠信用過熱(10.8倍) / ⚠ペナルティ1件
127,3479.T,ティーケーピー,46.5,51,35,72,💼 保有継続,2053.0,,,-0.09968129303966763,1.28,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / 75日MA上 / ⚠ペナルティ2件
128,4593.T,ヘリオス,46.2,73,35,72,💼 保有継続,440.0,,,-0.7027027027027027,6.65,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(6.7倍) / ⚠ペナルティ2件
129,4543.T,テルモ,46.2,52,40,60,💼 保有継続,2110.0,39.08,0.04,0.09019660029276425,13.17,medical,⚠信用過熱(13.2倍) / ⚠ペナルティ1件
130,2998.T,クリアル,46.1,28,37,72,💼 保有継続,832.0,,,0.05758098866812012,,startup_growth,政策(startup_growth)
131,4377.T,ワンキャリア,46.0,31,50,72,💼 保有継続,1957.0,,,0.5769762579252664,5075.0,startup_growth,政策(startup_growth) / ⚠信用過熱(5075.0倍) / ⚠ペナルティ1件
132,7373.T,アイドマ・ホールディングス,45.8,31,49,72,💼 保有継続,1895.0,73.9,0.12,0.1579358825283391,166.19,startup_growth,政策(startup_growth) / ⚠信用過熱(166.2倍) / ⚠ペナルティ1件
133,5038.T,eWeLL,45.5,28,35,72,💼 保有継続,2347.0,,,1.128219054360827,,startup_growth,政策(startup_growth)
134,7033.T,マネジメントソリューションズ,45.5,71,35,72,💼 保有継続,1480.0,,,-0.008154056711359832,5.63,startup_growth,政策(startup_growth) / 75日MA上 / ⚠信用過熱(5.6倍) / ⚠ペナルティ2件
135,4413.T,ボードルア,45.0,28,50,72,💼 保有継続,1885.0,,,0.32544086401989075,81.49,startup_growth,政策(startup_growth) / ⚠信用過熱(81.5倍) / ⚠ペナルティ1件
136,9552.T,クオンツ総研ホールディングス,45.0,28,50,72,💼 保有継続,759.0,,,0.47335418763990195,5.74,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(5.7倍) / ⚠ペナルティ1件
137,4419.T,Finatextホールディングス,45.0,55,35,72,💼 保有継続,872.0,,,-0.1561160421964335,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
138,4307.T,野村総合研究所,45.0,23,49,78,💼 保有継続,4367.0,38.8,0.06,0.15996308567451853,21.97,ai_digital,政策(ai_digital) / ⚠信用過熱(22.0倍) / ⚠ペナルティ1件
139,6544.T,ジャパンエレベーターサービスHD,45.0,11,53,72,💼 保有継続,1622.5,86.5,0.19,0.2248453117563065,1.82,startup_growth,政策(startup_growth)
140,5139.T,オープンワーク,45.0,25,37,72,💼 保有継続,973.0,,,0.06458478301849468,,startup_growth,政策(startup_growth) / GC形成中
141,6027.T,弁護士ドットコム,44.8,26,35,72,💼 保有継続,2439.0,2998.7,0.88,0.029438130120350285,1.07,startup_growth,政策(startup_growth)
142,4894.T,クオリプス,44.7,60,35,72,💼 保有継続,8080.0,,,-0.07290598440391612,969.78,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / 75日MA上 / ⚠信用過熱(969.8倍) / ⚠ペナルティ3件
143,4449.T,ギフティ,44.7,28,49,72,💼 保有継続,1035.0,117.8,0.2,0.17271474506201195,32.49,startup_growth,政策(startup_growth) / ⚠信用過熱(32.5倍) / ⚠ペナルティ1件
144,4475.T,HENNGE,44.5,31,45,72,💼 保有継続,1005.0,427.6,0.52,0.12146270760879062,6.73,startup_growth,政策(startup_growth) / ⚠信用過熱(6.7倍) / ⚠ペナルティ1件
145,6532.T,ベイカレント,44.1,23,53,72,💼 保有継続,4505.0,32.8,0.11,0.33359984009594246,5.27,startup_growth,政策(startup_growth) / ⚠信用過熱(5.3倍) / ⚠ペナルティ1件
146,7746.T,岡本硝子,43.9,52,35,72,💼 保有継続,1093.0,,,-0.6653529173221844,2.01,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
147,4371.T,コアコンセプト・テクノロジー,43.8,28,46,72,💼 保有継続,1110.0,,,0.17422547993019197,24.41,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(24.4倍) / ⚠ペナルティ1件
148,9168.T,ライズ・コンサルティング・グループ,43.8,23,35,72,💼 保有継続,520.0,,,-0.10152224611747047,,startup_growth,政策(startup_growth)
149,3984.T,ユーザーローカル,43.5,28,45,72,💼 保有継続,1649.0,55.24,0.07,0.13078248711225196,8.87,startup_growth,政策(startup_growth) / ⚠信用過熱(8.9倍) / ⚠ペナルティ1件
150,5032.T,ANYCOLOR,43.2,23,50,72,💼 保有継続,3880.0,,,0.26581560283687944,32.59,startup_growth,政策(startup_growth) / ⚠信用過熱(32.6倍) / ⚠ペナルティ1件
151,7352.T,TWOSTONE&Sons,43.0,18,45,72,💼 保有継続,597.0,99.9,0.13,0.13031781394613254,5.11,startup_growth,政策(startup_growth) / 出来高急増 / ⚠信用過熱(5.1倍) / ⚠ペナルティ2件
152,4058.T,トヨクモ,42.8,26,45,72,💼 保有継続,1858.0,158.87,0.2,0.1282051282051282,16.21,startup_growth,政策(startup_growth) / ⚠信用過熱(16.2倍) / ⚠ペナルティ1件
153,9338.T,INFORICH,42.5,48,35,72,💼 保有継続,4540.0,,,-1.1640618696007718,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
154,3697.T,SHIFT,41.8,23,45,72,💼 保有継続,702.3,154.51,0.19,0.12423400784728651,15.51,startup_growth,政策(startup_growth) / ⚠信用過熱(15.5倍) / ⚠ペナルティ1件
155,4443.T,Sansan,41.5,31,35,72,💼 保有継続,1174.0,1408.6,0.2,0.014462809917355372,7.92,startup_growth,政策(startup_growth) / ⚠信用過熱(7.9倍) / ⚠ペナルティ1件
156,4477.T,BASE,39.5,25,35,72,📉 売り検討,318.0,346.3,0.12,0.03601159277301597,70.64,startup_growth,政策(startup_growth) / ⚠信用過熱(70.6倍) / ⚠ペナルティ1件
157,4324.T,電通グループ,38.8,23,35,78,📉 売り検討,2925.5,,,-0.21543125802319318,0.98,ai_digital,政策(ai_digital) / 信用良好(1.0倍) / ⚠ペナルティ2件
158,6562.T,ジーニー,38.0,21,35,72,📉 売り検討,1023.0,159.5,0.06,0.03898447420537958,7.69,startup_growth,政策(startup_growth) / ⚠信用過熱(7.7倍) / ⚠ペナルティ1件
159,4375.T,セーフィー,37.8,49,35,72,📉 売り検討,850.0,,,-0.047476937700775136,4.51,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(4.5倍) / ⚠ペナルティ2件
160,5842.T,インテグラル,37.7,20,35,72,📉 売り検討,3280.0,,,0.037527593818984545,2622.0,startup_growth,政策(startup_growth) / ⚠信用過熱(2622.0倍) / ⚠ペナルティ1件
161,7733.T,オリンパス,36.3,28,35,60,📉 売り検討,1528.0,227.96,0.07,0.03275969629190061,17.56,medical,⚠信用過熱(17.6倍) / ⚠ペナルティ1件
162,5246.T,ELEMENTS,36.1,44,35,72,📉 売り検討,656.0,,,-0.4026047869993121,24.33,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(24.3倍) / ⚠ペナルティ2件
163,4180.T,Appier Group,36.0,35,35,72,📉 売り検討,828.0,,,-0.1896191966614502,64.23,startup_growth,政策(startup_growth) / 出来高急増 / ⚠信用過熱(64.2倍) / ⚠ペナルティ3件
164,4259.T,エクサウィザーズ,35.8,43,35,72,📉 売り検討,729.0,,,-0.24842635333613092,447.89,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(447.9倍) / ⚠ペナルティ2件
165,5243.T,note,34.3,39,35,72,📉 売り検討,2216.0,,,-0.3487220907409112,16829.0,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(16829.0倍) / ⚠ペナルティ2件
166,5027.T,AnyMind Group,33.8,23,35,72,📉 売り検討,518.0,,,,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
167,3994.T,マネーフォワード,33.8,23,35,72,📉 売り検討,3190.0,,,-0.23670022606490007,1.99,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
168,9166.T,GENDA,33.1,27,35,72,📉 売り検討,629.0,,,-0.2832525578890684,10.76,startup_growth,政策(startup_growth) / 出来高急増 / ⚠信用過熱(10.8倍) / ⚠ペナルティ3件
169,4393.T,バンク・オブ・イノベーション,30.5,28,35,72,📉 売り検討,5340.0,,,-0.7493074792243767,6.2,startup_growth,政策(startup_growth) / ⚠信用過熱(6.2倍) / ⚠ペナルティ2件
170,4165.T,ブレイド,28.8,23,35,72,📉 売り検討,569.0,,,-0.02153040935637097,11.43,startup_growth,政策(startup_growth) / ⚠信用過熱(11.4倍) / ⚠ペナルティ2件
171,5401.T,日本製鉄,28.0,19,35,74,📉 売り検討,636.0,,,-0.011750741667741548,8.75,green_energy,政策(green_energy) / GC形成中 / ⚠信用過熱(8.8倍) / ⚠ペナルティ2件
172,4563.T,アンジェス,26.3,16,35,72,📉 売り検討,59.0,,,-0.12881128713795348,18.82,startup_growth,政策(startup_growth) / ⚠信用過熱(18.8倍) / ⚠ペナルティ2件
