ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
151,3994.T,マネーフォワード,41.0,11,40,72,💼 保有継続,3090.0,,,,1.67,startup_growth,政策(startup_growth)
152,9158.T,シーユーシー,41.0,20,46,72,💼 保有継続,855.0,,,,46.41,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(46.4倍) / ⚠ペナルティ1件
153,3133.T,海帆,40.0,8,40,72,💼 保有継続,365.0,,,,,startup_growth,政策(startup_growth)
154,6501.T,日立製作所,39.9,15,46,74,📉 売り検討,4801.0,,,,23.71,green_energy,政策(green_energy) / ⚠信用過熱(23.7倍) / ⚠ペナルティ1件
155,8316.T,三井住友FG,39.9,26,40,68,📉 売り検討,5126.0,,,,14.06,finance,GC形成中 / ⚠信用過熱(14.1倍) / ⚠ペナルティ1件
156,9467.T,アルファポリス,39.8,14,49,72,📉 売り検討,1284.0,,,,28.97,startup_growth,政策(startup_growth) / ⚠信用過熱(29.0倍) / ⚠ペナルティ1件
157,3182.T,オイシックス・ラ・大地,39.4,18,43,72,📉 売り検討,1354.0,,,,30.94,startup_growth,政策(startup_growth) / ⚠信用過熱(30.9倍) / ⚠ペナルティ1件
158,8411.T,みずほFG,39.0,26,37,68,📉 売り検討,6130.0,,,,10.48,finance,GC形成中 / ⚠信用過熱(10.5倍) / ⚠ペナルティ1件
159,7733.T,オリンパス,38.9,26,46,60,📉 売り検討,1348.0,,,,30.99,medical,⚠信用過熱(31.0倍) / ⚠ペナルティ1件
160,3984.T,ユーザーローカル,38.8,11,49,72,📉 売り検討,1511.0,,,,6.82,startup_growth,政策(startup_growth) / ⚠信用過熱(6.8倍) / ⚠ペナルティ1件
161,7172.T,ジャパンインベストメントアドバイザー,38.3,15,43,72,📉 売り検討,1905.0,,,,197.49,startup_growth,政策(startup_growth) / ⚠信用過熱(197.5倍) / ⚠ペナルティ1件
162,4443.T,Sansan,38.0,14,43,72,📉 売り検討,1122.0,,,,7.83,startup_growth,政策(startup_growth) / ⚠信用過熱(7.8倍) / ⚠ペナルティ1件
163,9166.T,GENDA,38.0,14,43,72,📉 売り検討,607.0,,,,10.85,startup_growth,政策(startup_growth) / ⚠信用過熱(10.8倍) / ⚠ペナルティ1件
164,4180.T,Appier Group,37.8,11,46,72,📉 売り検討,730.0,,,,56.15,startup_growth,政策(startup_growth) / ⚠信用過熱(56.1倍) / ⚠ペナルティ1件
165,5246.T,ELEMENTS,37.6,13,43,72,📉 売り検討,616.0,,,,22.77,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(22.8倍) / ⚠ペナルティ1件
166,2980.T,SREホールディングス,37.3,12,43,72,📉 売り検討,2684.0,,,,60.44,startup_growth,政策(startup_growth) / ⚠信用過熱(60.4倍) / ⚠ペナルティ1件
167,3993.T,PKSHA Technology,37.1,9,46,72,📉 売り検討,3010.0,,,,5.03,startup_growth,政策(startup_growth) / ⚠信用過熱(5.0倍) / ⚠ペナルティ1件
168,7352.T,TWOSTONE&Sons,37.0,11,43,72,📉 売り検討,523.0,,,,4.91,startup_growth,政策(startup_growth) / ⚠信用過熱(4.9倍) / ⚠ペナルティ1件
169,4477.T,BASE,35.9,8,43,72,📉 売り検討,295.0,,,,50.55,startup_growth,政策(startup_growth) / ⚠信用過熱(50.5倍) / ⚠ペナルティ1件
170,6869.T,シスメックス,35.0,15,46,60,📉 売り検討,1370.0,,,,13.27,medical,⚠信用過熱(13.3倍) / ⚠ペナルティ1件
171,4563.T,アンジェス,35.0,8,40,72,📉 売り検討,56.0,,,,18.71,startup_growth,政策(startup_growth) / ⚠信用過熱(18.7倍) / ⚠ペナルティ1件
