ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
132,7373.T,アイドマ・ホールディングス,40.6,25,39,72,💼 保有継続,1818.0,73.9,,0.1579358825283391,84.4,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(84.4倍) / ⚠ペナルティ1件
133,3182.T,オイシックス・ラ・大地,40.5,11,55,72,💼 保有継続,1383.0,21.7,,0.2516632484618078,9.4,startup_growth,政策(startup_growth) / ⚠信用過熱(9.4倍) / ⚠ペナルティ1件
134,4307.T,野村総合研究所,40.3,18,39,78,💼 保有継続,3561.0,38.8,,0.15996308567451853,22.43,ai_digital,政策(ai_digital) / RSI底値圏 / ⚠信用過熱(22.4倍) / ⚠ペナルティ1件
135,6562.T,ジーニー,39.8,26,35,72,📉 売り検討,1029.0,159.5,,0.03898447420537958,8.04,startup_growth,政策(startup_growth) / ⚠信用過熱(8.0倍) / ⚠ペナルティ1件
136,3697.T,SHIFT,39.8,26,35,72,📉 売り検討,591.5,154.51,,0.12423400784728651,14.51,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(14.5倍) / ⚠ペナルティ1件
137,6200.T,インソース,39.8,19,43,72,📉 売り検討,698.0,58.2,,0.3491226604426605,30.55,startup_growth,政策(startup_growth) / ⚠信用過熱(30.6倍) / ⚠ペナルティ1件
138,4058.T,トヨクモ,39.5,25,35,72,📉 売り検討,1791.0,158.87,,0.1282051282051282,4.88,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(4.9倍) / ⚠ペナルティ1件
139,3993.T,PKSHA Technology,39.5,25,35,72,📉 売り検討,2735.0,418.8,,0.004855273967393742,6.41,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(6.4倍) / ⚠ペナルティ1件
140,3984.T,ユーザーローカル,39.5,25,35,72,📉 売り検討,1521.0,55.24,,0.13078248711225196,5.85,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(5.8倍) / ⚠ペナルティ1件
141,6532.T,ベイカレント,39.4,18,43,72,📉 売り検討,3861.0,32.8,,0.33359984009594246,5.2,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(5.2倍) / ⚠ペナルティ1件
142,3496.T,アズーム,39.4,18,43,72,📉 売り検討,4335.0,42.9,,0.25192815355120757,314.22,startup_growth,政策(startup_growth) / ⚠信用過熱(314.2倍) / ⚠ペナルティ1件
143,3498.T,霞ヶ関キャピタル,39.3,11,51,72,📉 売り検討,7350.0,17.54,,0.1616388096208724,17.81,startup_growth,政策(startup_growth) / ⚠信用過熱(17.8倍) / ⚠ペナルティ1件
144,5027.T,AnyMind Group,39.2,30,35,72,📉 売り検討,449.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ2件
145,4894.T,クオリプス,39.1,44,35,72,📉 売り検討,7230.0,,,-0.07290598440391612,659.73,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / 75日MA上 / ⚠信用過熱(659.7倍) / ⚠ペナルティ3件
146,4443.T,Sansan,38.8,23,35,72,📉 売り検討,1023.0,1408.6,,0.014462809917355372,6.02,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(6.0倍) / ⚠ペナルティ1件
147,5842.T,インテグラル,38.8,23,35,72,📉 売り検討,3240.0,,,0.037527593818984545,2450.0,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(2450.0倍) / ⚠ペナルティ1件
148,3923.T,ラクス,38.0,14,43,72,📉 売り検討,727.7,131.69,,0.37439428717163986,7.1,startup_growth,政策(startup_growth) / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
149,7746.T,岡本硝子,37.6,34,35,72,📉 売り検討,923.0,,,-0.6653529173221844,2.02,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
150,4477.T,BASE,37.0,18,35,72,📉 売り検討,294.0,346.3,,0.03601159277301597,65.94,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(65.9倍) / ⚠ペナルティ1件
151,4475.T,HENNGE,37.0,18,35,72,📉 売り検討,900.0,427.6,,0.12146270760879062,6.98,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(7.0倍) / ⚠ペナルティ1件
152,6869.T,シスメックス,36.3,28,35,60,📉 売り検討,1362.5,78.08,,0.1044976057749625,17.79,medical,⚠信用過熱(17.8倍) / ⚠ペナルティ1件
153,4543.T,テルモ,35.9,31,30,60,📉 売り検討,1969.5,39.08,,0.09019660029276425,9.29,medical,⚠信用過熱(9.3倍) / ⚠ペナルティ1件
154,7733.T,オリンパス,35.2,25,25,60,📉 売り検討,1441.0,227.96,,0.03275969629190061,4.13,medical,RSI底値圏 / 出来高急増 / ⚠信用過熱(4.1倍) / ⚠ペナルティ2件
155,7352.T,TWOSTONE&Sons,34.5,11,35,72,📉 売り検討,571.0,99.9,,0.13031781394613254,4.77,startup_growth,政策(startup_growth) / ⚠信用過熱(4.8倍) / ⚠ペナルティ1件
156,4051.T,GMOフィナンシャルゲート,34.5,11,35,72,📉 売り検討,4980.0,333.9,,0.09399896262004702,251.5,startup_growth,政策(startup_growth) / ⚠信用過熱(251.5倍) / ⚠ペナルティ1件
157,2980.T,SREホールディングス,34.5,11,35,72,📉 売り検討,2609.0,104.93,,0.08464854889416562,31.03,startup_growth,政策(startup_growth) / ⚠信用過熱(31.0倍) / ⚠ペナルティ1件
158,4575.T,キャンバス,34.3,39,35,72,📉 売り検討,845.0,,,-1.2124839030805623,3813.25,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(3813.2倍) / ⚠ペナルティ2件
159,3133.T,海帆,34.2,30,35,72,📉 売り検討,333.0,,,,3560.6,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠信用過熱(3560.6倍) / ⚠ペナルティ3件
160,4324.T,電通グループ,34.1,18,35,78,📉 売り検討,2765.5,,,-0.21543125802319318,1.05,ai_digital,政策(ai_digital) / RSI底値圏 / ⚠ペナルティ1件
161,5401.T,日本製鉄,33.3,34,35,74,📉 売り検討,663.9,,,-0.011750741667741548,8.49,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / ⚠信用過熱(8.5倍) / ⚠ペナルティ2件
162,5246.T,ELEMENTS,32.8,26,35,72,📉 売り検討,590.0,,,-0.4026047869993121,17.43,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / ⚠信用過熱(17.4倍) / ⚠ペナルティ3件
163,5243.T,note,32.6,34,35,72,📉 売り検討,2022.0,,,-0.3487220907409112,15832.0,startup_growth,政策(startup_growth) / RSI底値圏 / 75日MA上 / ⚠信用過熱(15832.0倍) / ⚠ペナルティ2件
164,4259.T,エクサウィザーズ,32.6,34,35,72,📉 売り検討,642.0,,,-0.24842635333613092,292.99,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(293.0倍) / ⚠ペナルティ2件
165,4180.T,Appier Group,32.5,25,35,72,📉 売り検討,664.0,,,-0.1896191966614502,53.42,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠信用過熱(53.4倍) / ⚠ペナルティ3件
166,3994.T,マネーフォワード,32.0,18,35,72,📉 売り検討,2763.5,,,-0.23670022606490007,1.68,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠ペナルティ1件
167,4165.T,ブレイド,29.5,25,35,72,📉 売り検討,495.0,,,-0.02153040935637097,17.48,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(17.5倍) / ⚠ペナルティ2件
168,4593.T,ヘリオス,27.7,20,35,72,📉 売り検討,361.0,,,-0.7027027027027027,7.05,startup_growth,政策(startup_growth) / ⚠信用過熱(7.0倍) / ⚠ペナルティ2件
169,4393.T,バンク・オブ・イノベーション,27.0,18,35,72,📉 売り検討,5060.0,,,-0.7493074792243767,6.74,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(6.7倍) / ⚠ペナルティ2件
170,9166.T,GENDA,27.0,18,35,72,📉 売り検討,566.0,,,-0.2832525578890684,9.89,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(9.9倍) / ⚠ペナルティ2件
171,4375.T,セーフィー,26.3,16,35,72,📉 売り検討,829.0,,,-0.047476937700775136,5.38,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(5.4倍) / ⚠ペナルティ2件
172,4419.T,Finatextホールディングス,24.5,11,35,72,📉 売り検討,802.0,,,-0.1561160421964335,5882.0,startup_growth,政策(startup_growth) / ⚠信用過熱(5882.0倍) / ⚠ペナルティ2件
