ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
130,9719.T,SCSK,44.6,15,57,78,💼 保有継続,5670.0,20.4,0.03,0.14737255040242603,45.5,ai_digital,政策(ai_digital) / ⚠信用過熱(45.5倍) / ⚠ペナルティ1件
131,3692.T,FFRIセキュリティ,44.6,17,45,72,💼 保有継続,7840.0,72.23,0.1,0.1352948137404232,1.51,startup_growth,政策(startup_growth) / GC形成中
132,8316.T,三井住友FG,44.3,37,42,68,💼 保有継続,5423.0,10.71,0.0,0.043096900373357665,12.32,finance,GC形成中 / 75日MA上 / ⚠信用過熱(12.3倍) / ⚠ペナルティ1件
133,2998.T,クリアル,44.3,23,37,72,💼 保有継続,806.0,,,0.05758098866812012,,startup_growth,政策(startup_growth)
134,7003.T,三井E&S,44.3,37,35,74,💼 保有継続,6840.0,333.9,0.01,0.0015144665461121157,5.95,"green_energy, rare_earth",政策(green_energy) / GC形成中 / 75日MA上 / ⚠信用過熱(6.0倍) / ⚠ペナルティ1件
135,6526.T,ソシオネクスト,44.2,18,45,84,💼 保有継続,1831.5,,,0.01798569959351584,13.26,semiconductor,🏛️政策主力(semiconductor) / ⚠信用過熱(13.3倍) / ⚠ペナルティ1件
136,5444.T,大和工業,44.0,34,35,76,💼 保有継続,12115.0,43.6,0.01,0.015297869532254748,4.52,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(4.5倍) / ⚠ペナルティ1件
137,3994.T,マネーフォワード,43.9,52,35,72,💼 保有継続,3698.0,,,-0.23670022606490007,1.86,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
138,4371.T,コアコンセプト・テクノロジー,43.8,28,46,72,💼 保有継続,1072.0,,,0.17422547993019197,22.4,startup_growth,政策(startup_growth) / ⚠信用過熱(22.4倍) / ⚠ペナルティ1件
139,9158.T,シーユーシー,43.6,24,50,72,💼 保有継続,908.0,,,0.23236163920574568,41.37,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(41.4倍) / ⚠ペナルティ1件
140,9552.T,クオンツ総研ホールディングス,43.2,23,50,72,💼 保有継続,719.0,,,0.47335418763990195,5.06,startup_growth,政策(startup_growth) / ⚠信用過熱(5.1倍) / ⚠ペナルティ1件
141,5032.T,ANYCOLOR,43.2,23,50,72,💼 保有継続,3970.0,,,0.26581560283687944,32.23,startup_growth,政策(startup_growth) / ⚠信用過熱(32.2倍) / ⚠ペナルティ1件
142,7373.T,アイドマ・ホールディングス,43.0,23,49,72,💼 保有継続,1892.0,73.9,0.12,0.1579358825283391,163.09,startup_growth,政策(startup_growth) / ⚠信用過熱(163.1倍) / ⚠ペナルティ1件
143,4058.T,トヨクモ,42.8,26,45,72,💼 保有継続,1890.0,158.87,0.2,0.1282051282051282,13.95,startup_growth,政策(startup_growth) / ⚠信用過熱(13.9倍) / ⚠ペナルティ1件
144,4480.T,メドレー,42.7,20,35,72,💼 保有継続,1947.0,289.36,0.14,0.04682515179582176,1.14,startup_growth,政策(startup_growth)
145,5541.T,大平洋金属,42.6,34,35,72,💼 保有継続,3130.0,35.98,0.01,0.017339660369475034,5.22,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.2倍) / ⚠ペナルティ1件
146,9338.T,INFORICH,42.5,48,35,72,💼 保有継続,4540.0,,,-1.1640618696007718,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
147,9166.T,GENDA,42.4,62,35,72,💼 保有継続,656.0,,,-0.2832525578890684,11.42,startup_growth,政策(startup_growth) / ⚠信用過熱(11.4倍) / ⚠ペナルティ2件
148,5139.T,オープンワーク,42.2,17,37,72,💼 保有継続,915.0,,,0.06458478301849468,,startup_growth,政策(startup_growth)
149,3984.T,ユーザーローカル,41.8,23,45,72,💼 保有継続,1554.0,55.24,0.07,0.13078248711225196,7.39,startup_growth,政策(startup_growth) / ⚠信用過熱(7.4倍) / ⚠ペナルティ1件
150,7746.T,岡本硝子,41.8,46,35,72,💼 保有継続,1027.0,,,-0.6653529173221844,1.84,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
151,4194.T,ビジョナル,41.3,26,40,72,💼 保有継続,7464.0,127.7,0.08,0.06301029463968762,17.59,startup_growth,政策(startup_growth) / ⚠信用過熱(17.6倍) / ⚠ペナルティ1件
152,7352.T,TWOSTONE&Sons,40.7,20,45,72,💼 保有継続,542.0,99.9,0.13,0.13031781394613254,5.24,startup_growth,政策(startup_growth) / ⚠信用過熱(5.2倍) / ⚠ペナルティ1件
153,6562.T,ジーニー,39.5,25,35,72,📉 売り検討,992.0,159.5,0.06,0.03898447420537958,7.08,startup_growth,政策(startup_growth) / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
154,5243.T,note,38.3,36,35,72,📉 売り検討,2135.0,,,-0.3487220907409112,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
155,3479.T,ティーケーピー,37.2,33,35,72,📉 売り検討,1946.0,,,-0.09968129303966763,2.04,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠ペナルティ1件
156,5401.T,日本製鉄,36.9,30,35,74,📉 売り検討,603.8,,,-0.011750741667741548,2.38,green_energy,政策(green_energy) / RSI底値圏 / ⚠ペナルティ1件
157,8789.T,フィンテック グローバル,36.3,16,35,72,📉 売り検討,143.0,86.1,0.02,0.017583531385432685,18.4,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(18.4倍) / ⚠ペナルティ1件
158,4575.T,キャンバス,36.2,30,35,72,📉 売り検討,805.0,,,-1.2124839030805623,,startup_growth,政策(startup_growth) / GC形成中 / ⚠ペナルティ1件
159,5246.T,ELEMENTS,35.4,42,35,72,📉 売り検討,664.0,,,-0.4026047869993121,22.85,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(22.9倍) / ⚠ペナルティ2件
160,7733.T,オリンパス,35.2,25,35,60,📉 売り検討,1361.0,227.96,0.07,0.03275969629190061,19.11,medical,RSI底値圏 / ⚠信用過熱(19.1倍) / ⚠ペナルティ1件
161,5411.T,JFEホールディングス,33.6,33,35,76,📉 売り検討,2000.0,85.5,,-0.01302268966063471,3.23,infrastructure,政策(infrastructure) / RSI底値圏 / ⚠信用過熱(3.2倍) / ⚠ペナルティ2件
162,5027.T,AnyMind Group,32.7,20,35,72,📉 売り検討,505.0,,,,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
163,5741.T,UACJ,32.6,34,35,72,📉 売り検討,2570.0,-39.4,,-0.016640790043014584,12.42,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(12.4倍) / ⚠ペナルティ2件
164,9348.T,ispace,32.6,34,35,72,📉 売り検討,570.0,,,-0.35687576639078306,3504.92,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(3504.9倍) / ⚠ペナルティ2件
165,4180.T,Appier Group,31.5,31,35,72,📉 売り検討,833.0,,,-0.1896191966614502,53.44,startup_growth,政策(startup_growth) / ⚠信用過熱(53.4倍) / ⚠ペナルティ2件
166,4259.T,エクサウィザーズ,31.2,30,35,72,📉 売り検討,673.0,,,-0.24842635333613092,722.39,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(722.4倍) / ⚠ペナルティ2件
167,4894.T,クオリプス,30.5,28,35,72,📉 売り検討,7200.0,,,-0.07290598440391612,818.5,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(818.5倍) / ⚠ペナルティ2件
168,4375.T,セーフィー,30.1,27,35,72,📉 売り検討,829.0,,,-0.047476937700775136,4.5,startup_growth,政策(startup_growth) / ⚠信用過熱(4.5倍) / ⚠ペナルティ2件
169,4563.T,アンジェス,29.5,25,35,72,📉 売り検討,58.0,,,-0.12881128713795348,19.44,startup_growth,政策(startup_growth) / ⚠信用過熱(19.4倍) / ⚠ペナルティ2件
170,4165.T,ブレイド,28.8,23,35,72,📉 売り検討,604.0,,,-0.02153040935637097,10.1,startup_growth,政策(startup_growth) / ⚠信用過熱(10.1倍) / ⚠ペナルティ2件
171,4393.T,バンク・オブ・イノベーション,27.7,20,35,72,📉 売り検討,5250.0,,,-0.7493074792243767,4.98,startup_growth,政策(startup_growth) / ⚠信用過熱(5.0倍) / ⚠ペナルティ2件
172,3133.T,海帆,24.5,11,35,72,📉 売り検討,404.0,,,,9020.0,startup_growth,政策(startup_growth) / ⚠信用過熱(9020.0倍) / ⚠ペナルティ2件
