ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
127,4058.T,トヨクモ,44.2,30,45,72,💼 保有継続,1810.0,158.87,0.2,0.1282051282051282,16.21,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(16.2倍) / ⚠ペナルティ1件
128,3923.T,ラクス,44.1,23,53,72,💼 保有継続,789.6,131.69,0.49,0.37439428717163986,6.27,startup_growth,政策(startup_growth) / ⚠信用過熱(6.3倍) / ⚠ペナルティ1件
129,5253.T,カバー,44.0,11,50,72,💼 保有継続,1595.0,,,0.5515370705244123,2.37,startup_growth,政策(startup_growth)
130,4377.T,ワンキャリア,44.0,25,50,72,💼 保有継続,1799.0,,,0.5769762579252664,5075.0,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(5075.0倍) / ⚠ペナルティ1件
131,5038.T,eWeLL,43.8,23,35,72,💼 保有継続,2195.0,,,1.128219054360827,,startup_growth,政策(startup_growth)
132,7373.T,アイドマ・ホールディングス,43.6,25,49,72,💼 保有継続,1805.0,73.9,0.12,0.1579358825283391,166.19,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(166.2倍) / ⚠ペナルティ1件
133,6200.T,インソース,43.5,21,53,72,💼 保有継続,704.0,58.2,0.2,0.3491226604426605,34.59,startup_growth,政策(startup_growth) / ⚠信用過熱(34.6倍) / ⚠ペナルティ1件
134,3182.T,オイシックス・ラ・大地,43.5,11,65,72,💼 保有継続,1382.0,21.7,0.05,0.2516632484618078,15.34,startup_growth,政策(startup_growth) / ⚠信用過熱(15.3倍) / ⚠ペナルティ1件
135,3496.T,アズーム,43.5,21,53,72,💼 保有継続,4350.0,42.9,0.11,0.25192815355120757,634.11,startup_growth,政策(startup_growth) / ⚠信用過熱(634.1倍) / ⚠ペナルティ1件
136,4307.T,野村総合研究所,43.3,18,49,78,💼 保有継続,3800.0,38.8,0.06,0.15996308567451853,21.97,ai_digital,政策(ai_digital) / ⚠信用過熱(22.0倍) / ⚠ペナルティ1件
137,4371.T,コアコンセプト・テクノロジー,43.1,26,46,72,💼 保有継続,1020.0,,,0.17422547993019197,24.41,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(24.4倍) / ⚠ペナルティ1件
138,3984.T,ユーザーローカル,42.5,25,45,72,💼 保有継続,1548.0,55.24,0.07,0.13078248711225196,8.87,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(8.9倍) / ⚠ペナルティ1件
139,4593.T,ヘリオス,42.4,62,35,72,💼 保有継続,374.0,,,-0.7027027027027027,6.65,startup_growth,政策(startup_growth) / ⚠信用過熱(6.7倍) / ⚠ペナルティ2件
140,7746.T,岡本硝子,41.8,46,35,72,💼 保有継続,1073.0,,,-0.6653529173221844,2.01,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
141,1662.T,石油資源開発,41.7,60,35,72,💼 保有継続,2273.0,,,-0.006271691998932087,15.78,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(15.8倍) / ⚠ペナルティ2件
142,5411.T,JFEホールディングス,41.5,41,35,76,💼 保有継続,2170.5,85.5,,-0.01302268966063471,2.93,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
143,5032.T,ANYCOLOR,41.5,18,50,72,💼 保有継続,3760.0,,,0.26581560283687944,32.59,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(32.6倍) / ⚠ペナルティ1件
144,3993.T,PKSHA Technology,41.5,31,35,72,💼 保有継続,2840.0,418.8,0.02,0.004855273967393742,6.11,startup_growth,政策(startup_growth) / ⚠信用過熱(6.1倍) / ⚠ペナルティ1件
145,4475.T,HENNGE,40.0,18,45,72,💼 保有継続,930.0,427.6,0.52,0.12146270760879062,6.73,startup_growth,政策(startup_growth) / ⚠信用過熱(6.7倍) / ⚠ペナルティ1件
146,5027.T,AnyMind Group,39.9,32,35,72,📉 売り検討,473.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ2件
147,6562.T,ジーニー,39.8,26,35,72,📉 売り検討,1017.0,159.5,0.06,0.03898447420537958,7.69,startup_growth,政策(startup_growth) / ⚠信用過熱(7.7倍) / ⚠ペナルティ1件
148,6869.T,シスメックス,39.3,28,45,60,📉 売り検討,1381.5,78.08,0.08,0.1044976057749625,25.4,medical,⚠信用過熱(25.4倍) / ⚠ペナルティ1件
149,4894.T,クオリプス,39.1,44,35,72,📉 売り検討,7300.0,,,-0.07290598440391612,969.78,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / 75日MA上 / ⚠信用過熱(969.8倍) / ⚠ペナルティ3件
150,9348.T,ispace,39.0,38,35,72,📉 売り検討,570.0,,,-0.35687576639078306,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
151,4443.T,Sansan,38.8,23,35,72,📉 売り検討,1077.0,1408.6,0.2,0.014462809917355372,7.92,startup_growth,政策(startup_growth) / ⚠信用過熱(7.9倍) / ⚠ペナルティ1件
152,3697.T,SHIFT,38.6,14,45,72,📉 売り検討,604.0,154.51,0.19,0.12423400784728651,15.51,startup_growth,政策(startup_growth) / ⚠信用過熱(15.5倍) / ⚠ペナルティ1件
153,4543.T,テルモ,37.8,28,40,60,📉 売り検討,2044.5,39.08,0.04,0.09019660029276425,13.17,medical,⚠信用過熱(13.2倍) / ⚠ペナルティ1件
154,4477.T,BASE,37.7,20,35,72,📉 売り検討,302.0,346.3,0.12,0.03601159277301597,70.64,startup_growth,政策(startup_growth) / ⚠信用過熱(70.6倍) / ⚠ペナルティ1件
155,5842.T,インテグラル,37.7,20,35,72,📉 売り検討,3270.0,,,0.037527593818984545,2622.0,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(2622.0倍) / ⚠ペナルティ1件
156,4051.T,GMOフィナンシャルゲート,37.5,15,40,72,📉 売り検討,4990.0,333.9,0.31,0.09399896262004702,273.17,startup_growth,政策(startup_growth) / ⚠信用過熱(273.2倍) / ⚠ペナルティ1件
157,2980.T,SREホールディングス,37.1,14,40,72,📉 売り検討,2675.0,104.93,0.09,0.08464854889416562,50.01,startup_growth,政策(startup_growth) / ⚠信用過熱(50.0倍) / ⚠ペナルティ1件
158,4563.T,アンジェス,35.8,43,35,72,📉 売り検討,60.0,,,-0.12881128713795348,18.82,startup_growth,政策(startup_growth) / ⚠信用過熱(18.8倍) / ⚠ペナルティ2件
159,7733.T,オリンパス,35.2,25,35,60,📉 売り検討,1450.5,227.96,0.07,0.03275969629190061,17.56,medical,RSI底値圏 / ⚠信用過熱(17.6倍) / ⚠ペナルティ1件
160,4180.T,Appier Group,34.9,32,35,72,📉 売り検討,722.0,,,-0.1896191966614502,64.23,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠信用過熱(64.2倍) / ⚠ペナルティ3件
161,4324.T,電通グループ,34.6,11,35,78,📉 売り検討,2795.5,,,-0.21543125802319318,0.98,ai_digital,政策(ai_digital) / 信用良好(1.0倍) / ⚠ペナルティ2件
162,4575.T,キャンバス,34.1,24,35,72,📉 売り検討,846.0,,,-1.2124839030805623,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
163,5243.T,note,33.6,37,35,72,📉 売り検討,2120.0,,,-0.3487220907409112,16829.0,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(16829.0倍) / ⚠ペナルティ2件
164,5246.T,ELEMENTS,32.8,26,35,72,📉 売り検討,596.0,,,-0.4026047869993121,24.33,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / ⚠信用過熱(24.3倍) / ⚠ペナルティ3件
165,4419.T,Finatextホールディングス,32.3,19,35,72,📉 売り検討,834.0,,,-0.1561160421964335,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
166,3994.T,マネーフォワード,32.0,18,35,72,📉 売り検討,2886.0,,,-0.23670022606490007,1.99,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
167,5401.T,日本製鉄,30.5,26,35,74,📉 売り検討,627.3,,,-0.011750741667741548,8.75,green_energy,政策(green_energy) / GC形成中 / ⚠信用過熱(8.8倍) / ⚠ペナルティ2件
168,4165.T,ブレイド,29.5,25,35,72,📉 売り検討,502.0,,,-0.02153040935637097,11.43,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(11.4倍) / ⚠ペナルティ2件
169,4259.T,エクサウィザーズ,27.7,20,35,72,📉 売り検討,634.0,,,-0.24842635333613092,447.89,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(447.9倍) / ⚠ペナルティ2件
170,4393.T,バンク・オブ・イノベーション,27.0,18,35,72,📉 売り検討,5080.0,,,-0.7493074792243767,6.2,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(6.2倍) / ⚠ペナルティ2件
171,9166.T,GENDA,27.0,18,35,72,📉 売り検討,578.0,,,-0.2832525578890684,10.76,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(10.8倍) / ⚠ペナルティ2件
172,4375.T,セーフィー,26.3,16,35,72,📉 売り検討,820.0,,,-0.047476937700775136,4.51,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(4.5倍) / ⚠ペナルティ2件
