ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
131,9158.T,シーユーシー,43.2,23,50,72,💼 保有継続,863.0,,,0.23236163920574568,41.37,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(41.4倍) / ⚠ペナルティ1件
132,3498.T,霞ヶ関キャピタル,43.0,13,61,72,💼 保有継続,6990.0,17.54,0.03,0.1616388096208724,15.76,startup_growth,政策(startup_growth) / ⚠信用過熱(15.8倍) / ⚠ペナルティ1件
133,7172.T,ジャパンインベストメントアドバイザー,42.9,16,57,72,💼 保有継続,1931.0,10.4,0.01,0.09801714212613534,62.24,startup_growth,政策(startup_growth) / 割安 / ⚠信用過熱(62.2倍) / ⚠ペナルティ1件
134,4058.T,トヨクモ,42.8,26,45,72,💼 保有継続,1849.0,158.87,0.2,0.1282051282051282,13.95,startup_growth,政策(startup_growth) / ⚠信用過熱(13.9倍) / ⚠ペナルティ1件
135,4417.T,グローバルセキュリティエキスパート,42.8,11,46,72,💼 保有継続,2354.0,,,0.17794186166221432,,startup_growth,政策(startup_growth)
136,4431.T,スマレジ,42.7,8,49,72,💼 保有継続,2361.0,100.5,0.16,0.15881981117501018,1.22,startup_growth,政策(startup_growth)
137,7352.T,TWOSTONE&Sons,42.5,25,45,72,💼 保有継続,540.0,99.9,0.13,0.13031781394613254,5.24,startup_growth,政策(startup_growth) / ⚠信用過熱(5.2倍) / ⚠ペナルティ1件
138,9338.T,INFORICH,42.5,48,35,72,💼 保有継続,4540.0,,,-1.1640618696007718,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
139,4371.T,コアコンセプト・テクノロジー,42.0,23,46,72,💼 保有継続,1033.0,,,0.17422547993019197,22.4,startup_growth,政策(startup_growth) / ⚠信用過熱(22.4倍) / ⚠ペナルティ1件
140,4194.T,ビジョナル,42.0,28,40,72,💼 保有継続,7299.0,127.7,0.08,0.06301029463968762,17.59,startup_growth,政策(startup_growth) / ⚠信用過熱(17.6倍) / ⚠ペナルティ1件
141,7003.T,三井E&S,41.9,30,35,74,💼 保有継続,6157.0,333.9,0.01,0.0015144665461121157,5.95,"green_energy, rare_earth",政策(green_energy) / RSI底値圏 / ⚠信用過熱(6.0倍) / ⚠ペナルティ1件
142,4477.T,BASE,41.5,31,35,72,💼 保有継続,311.0,346.3,0.12,0.03601159277301597,65.03,startup_growth,政策(startup_growth) / ⚠信用過熱(65.0倍) / ⚠ペナルティ1件
143,3994.T,マネーフォワード,41.5,45,35,72,💼 保有継続,3759.0,,,-0.23670022606490007,1.86,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
144,5842.T,インテグラル,41.3,16,35,72,💼 保有継続,3200.0,,,0.037527593818984545,,startup_growth,政策(startup_growth)
145,8411.T,みずほFG,41.0,19,52,68,💼 保有継続,6176.0,8.6,0.0,0.05031078676213846,7.64,finance,GC形成中 / ⚠信用過熱(7.6倍) / ⚠ペナルティ1件
146,9168.T,ライズ・コンサルティング・グループ,40.6,14,35,72,💼 保有継続,490.0,,,-0.10152224611747047,,startup_growth,政策(startup_growth)
147,6367.T,ダイキン工業,39.5,19,40,74,📉 売り検討,19045.0,41.8,0.04,0.09204469542288991,6.95,green_energy,政策(green_energy) / ⚠信用過熱(7.0倍) / ⚠ペナルティ1件
148,8306.T,三菱UFJ,39.5,19,47,68,📉 売り検討,2665.0,9.8,0.0,0.043859038621984314,10.05,finance,GC形成中 / ⚠信用過熱(10.1倍) / ⚠ペナルティ1件
149,5243.T,note,39.3,39,35,72,📉 売り検討,2062.0,,,-0.3487220907409112,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
150,4324.T,電通グループ,39.0,32,35,78,📉 売り検討,2845.0,,,-0.21543125802319318,1.02,ai_digital,政策(ai_digital) / ⚠ペナルティ1件
151,9166.T,GENDA,38.9,52,35,72,📉 売り検討,680.0,,,-0.2832525578890684,11.42,startup_growth,政策(startup_growth) / ⚠信用過熱(11.4倍) / ⚠ペナルティ2件
152,8316.T,三井住友FG,38.0,19,42,68,📉 売り検討,5210.0,10.71,0.0,0.043096900373357665,12.32,finance,GC形成中 / ⚠信用過熱(12.3倍) / ⚠ペナルティ1件
153,7746.T,岡本硝子,37.6,34,35,72,📉 売り検討,972.0,,,-0.6653529173221844,1.84,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
154,4165.T,ブレイド,37.5,48,35,72,📉 売り検討,614.0,,,-0.02153040935637097,10.1,startup_growth,政策(startup_growth) / ⚠信用過熱(10.1倍) / ⚠ペナルティ2件
155,8789.T,フィンテック グローバル,36.3,16,35,72,📉 売り検討,139.0,86.1,0.02,0.017583531385432685,18.4,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(18.4倍) / ⚠ペナルティ1件
156,7733.T,オリンパス,35.2,25,35,60,📉 売り検討,1365.0,227.96,0.07,0.03275969629190061,19.11,medical,RSI底値圏 / ⚠信用過熱(19.1倍) / ⚠ペナルティ1件
157,3479.T,ティーケーピー,34.8,26,35,72,📉 売り検討,1859.0,,,-0.09968129303966763,2.04,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠ペナルティ1件
158,6562.T,ジーニー,34.5,11,35,72,📉 売り検討,947.0,159.5,0.06,0.03898447420537958,7.08,startup_growth,政策(startup_growth) / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
159,5401.T,日本製鉄,34.4,23,35,74,📉 売り検討,590.6,,,-0.011750741667741548,2.38,green_energy,政策(green_energy) / RSI底値圏 / ⚠ペナルティ1件
160,5741.T,UACJ,33.6,37,35,72,📉 売り検討,2386.0,-39.4,,-0.016640790043014584,12.42,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(12.4倍) / ⚠ペナルティ2件
161,9348.T,ispace,33.6,37,35,72,📉 売り検討,550.0,,,-0.35687576639078306,3504.92,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(3504.9倍) / ⚠ペナルティ2件
162,4894.T,クオリプス,33.3,36,35,72,📉 売り検討,7090.0,,,-0.07290598440391612,818.5,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(818.5倍) / ⚠ペナルティ2件
163,5027.T,AnyMind Group,33.0,21,35,72,📉 売り検討,488.0,,,,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
164,4575.T,キャンバス,33.0,21,35,72,📉 売り検討,768.0,,,-1.2124839030805623,,startup_growth,政策(startup_growth) / GC形成中 / ⚠ペナルティ1件
165,4259.T,エクサウィザーズ,30.5,28,35,72,📉 売り検討,641.0,,,-0.24842635333613092,722.39,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(722.4倍) / ⚠ペナルティ2件
166,4180.T,Appier Group,30.5,28,35,72,📉 売り検討,861.0,,,-0.1896191966614502,53.44,startup_growth,政策(startup_growth) / ⚠信用過熱(53.4倍) / ⚠ペナルティ2件
167,5411.T,JFEホールディングス,30.1,23,35,76,📉 売り検討,1933.5,85.5,,-0.01302268966063471,3.23,infrastructure,政策(infrastructure) / RSI底値圏 / ⚠信用過熱(3.2倍) / ⚠ペナルティ2件
168,4563.T,アンジェス,29.5,25,35,72,📉 売り検討,57.0,,,-0.12881128713795348,19.44,startup_growth,政策(startup_growth) / ⚠信用過熱(19.4倍) / ⚠ペナルティ2件
169,5246.T,ELEMENTS,28.8,23,35,72,📉 売り検討,633.0,,,-0.4026047869993121,22.85,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(22.9倍) / ⚠ペナルティ2件
170,4393.T,バンク・オブ・イノベーション,27.0,18,35,72,📉 売り検討,4950.0,,,-0.7493074792243767,4.98,startup_growth,政策(startup_growth) / ⚠信用過熱(5.0倍) / ⚠ペナルティ2件
171,4375.T,セーフィー,24.5,11,35,72,📉 売り検討,807.0,,,-0.047476937700775136,4.5,startup_growth,政策(startup_growth) / ⚠信用過熱(4.5倍) / ⚠ペナルティ2件
172,3133.T,海帆,23.5,8,35,72,📉 売り検討,392.0,,,,9020.0,startup_growth,政策(startup_growth) / ⚠信用過熱(9020.0倍) / ⚠ペナルティ2件
