ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
130,9158.T,シーユーシー,42.2,20,50,72,💼 保有継続,902.0,,,0.23236163920574568,41.37,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(41.4倍) / ⚠ペナルティ1件
131,9168.T,ライズ・コンサルティング・グループ,42.0,18,35,72,💼 保有継続,501.0,,,-0.10152224611747047,,startup_growth,政策(startup_growth)
132,4480.T,メドレー,42.0,18,35,72,💼 保有継続,1842.0,289.36,0.14,0.04682515179582176,1.14,startup_growth,政策(startup_growth)
133,4475.T,HENNGE,41.8,23,45,72,💼 保有継続,955.0,427.6,0.52,0.12146270760879062,7.11,startup_growth,政策(startup_growth) / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
134,6526.T,ソシオネクスト,41.8,11,45,84,💼 保有継続,1835.5,,,0.01798569959351584,13.26,semiconductor,🏛️政策主力(semiconductor) / ⚠信用過熱(13.3倍) / ⚠ペナルティ1件
135,5032.T,ANYCOLOR,41.5,18,50,72,💼 保有継続,3625.0,,,0.26581560283687944,32.23,startup_growth,政策(startup_growth) / ⚠信用過熱(32.2倍) / ⚠ペナルティ1件
136,5139.T,オープンワーク,41.5,15,37,72,💼 保有継続,890.0,,,0.06458478301849468,,startup_growth,政策(startup_growth)
137,4565.T,ネクセラファーマ,41.2,30,35,72,💼 保有継続,851.0,95.9,0.03,0.02823542887688284,20.66,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(20.7倍) / ⚠ペナルティ1件
138,7373.T,アイドマ・ホールディングス,41.2,18,49,72,💼 保有継続,1811.0,73.9,0.12,0.1579358825283391,163.09,startup_growth,政策(startup_growth) / ⚠信用過熱(163.1倍) / ⚠ペナルティ1件
139,3479.T,ティーケーピー,41.1,44,35,72,💼 保有継続,1992.0,,,-0.09968129303966763,2.04,startup_growth,政策(startup_growth) / RSI底値圏 / 75日MA上 / ⚠ペナルティ1件
140,4058.T,トヨクモ,41.0,21,45,72,💼 保有継続,1804.0,158.87,0.2,0.1282051282051282,13.95,startup_growth,政策(startup_growth) / ⚠信用過熱(13.9倍) / ⚠ペナルティ1件
141,8316.T,三井住友FG,40.8,27,42,68,💼 保有継続,5392.0,10.71,0.0,0.043096900373357665,12.32,finance,GC形成中 / 75日MA上 / ⚠信用過熱(12.3倍) / ⚠ペナルティ1件
142,7746.T,岡本硝子,40.0,41,35,72,💼 保有継続,1016.0,,,-0.6653529173221844,1.84,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
143,3984.T,ユーザーローカル,40.0,18,45,72,💼 保有継続,1518.0,55.24,0.07,0.13078248711225196,7.39,startup_growth,政策(startup_growth) / ⚠信用過熱(7.4倍) / ⚠ペナルティ1件
144,7352.T,TWOSTONE&Sons,40.0,18,45,72,💼 保有継続,523.0,99.9,0.13,0.13031781394613254,5.24,startup_growth,政策(startup_growth) / ⚠信用過熱(5.2倍) / ⚠ペナルティ1件
145,4443.T,Sansan,39.8,26,35,72,📉 売り検討,1178.0,1408.6,0.2,0.014462809917355372,6.76,startup_growth,政策(startup_growth) / ⚠信用過熱(6.8倍) / ⚠ペナルティ1件
146,3133.T,海帆,39.6,54,35,72,📉 売り検討,422.0,,,,9020.0,startup_growth,政策(startup_growth) / ⚠信用過熱(9020.0倍) / ⚠ペナルティ2件
147,4194.T,ビジョナル,39.5,21,40,72,📉 売り検討,7154.0,127.7,0.08,0.06301029463968762,17.59,startup_growth,政策(startup_growth) / ⚠信用過熱(17.6倍) / ⚠ペナルティ1件
148,4371.T,コアコンセプト・テクノロジー,39.2,15,46,72,📉 売り検討,1050.0,,,0.17422547993019197,22.4,startup_growth,政策(startup_growth) / ⚠信用過熱(22.4倍) / ⚠ペナルティ1件
149,6562.T,ジーニー,37.7,20,35,72,📉 売り検討,979.0,159.5,0.06,0.03898447420537958,7.08,startup_growth,政策(startup_growth) / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
150,5243.T,note,37.6,34,35,72,📉 売り検討,2009.0,,,-0.3487220907409112,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
151,9348.T,ispace,37.1,47,35,72,📉 売り検討,586.0,,,-0.35687576639078306,3504.92,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(3504.9倍) / ⚠ペナルティ2件
152,8789.T,フィンテック グローバル,36.3,16,35,72,📉 売り検討,144.0,86.1,0.02,0.017583531385432685,18.4,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(18.4倍) / ⚠ペナルティ1件
153,4894.T,クオリプス,36.1,44,35,72,📉 売り検討,7300.0,,,-0.07290598440391612,818.5,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(818.5倍) / ⚠ペナルティ2件
154,4477.T,BASE,36.0,15,35,72,📉 売り検討,301.0,346.3,0.12,0.03601159277301597,65.03,startup_growth,政策(startup_growth) / ⚠信用過熱(65.0倍) / ⚠ペナルティ1件
155,5741.T,UACJ,35.8,43,35,72,📉 売り検討,2568.0,-39.4,,-0.016640790043014584,12.42,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(12.4倍) / ⚠ペナルティ2件
156,4575.T,キャンバス,35.5,28,35,72,📉 売り検討,796.0,,,-1.2124839030805623,,startup_growth,政策(startup_growth) / GC形成中 / ⚠ペナルティ1件
157,7733.T,オリンパス,35.2,25,35,60,📉 売り検討,1352.5,227.96,0.07,0.03275969629190061,19.11,medical,RSI底値圏 / ⚠信用過熱(19.1倍) / ⚠ペナルティ1件
158,2980.T,SREホールディングス,35.0,8,40,72,📉 売り検討,2708.0,104.93,0.09,0.08464854889416562,52.94,startup_growth,政策(startup_growth) / ⚠信用過熱(52.9倍) / ⚠ペナルティ1件
159,6869.T,シスメックス,34.4,14,45,60,📉 売り検討,1419.0,78.08,0.08,0.1044976057749625,15.52,medical,⚠信用過熱(15.5倍) / ⚠ペナルティ1件
160,5401.T,日本製鉄,34.4,23,35,74,📉 売り検討,599.9,,,-0.011750741667741548,2.38,green_energy,政策(green_energy) / RSI底値圏 / ⚠ペナルティ1件
161,4324.T,電通グループ,34.1,18,35,78,📉 売り検討,2802.0,,,-0.21543125802319318,1.02,ai_digital,政策(ai_digital) / ⚠ペナルティ1件
162,5027.T,AnyMind Group,33.8,23,35,72,📉 売り検討,510.0,,,,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
163,4543.T,テルモ,31.9,11,40,60,📉 売り検討,1975.5,39.08,0.04,0.09019660029276425,11.24,medical,⚠信用過熱(11.2倍) / ⚠ペナルティ1件
164,9166.T,GENDA,31.5,31,35,72,📉 売り検討,621.0,,,-0.2832525578890684,11.42,startup_growth,政策(startup_growth) / ⚠信用過熱(11.4倍) / ⚠ペナルティ2件
165,5411.T,JFEホールディングス,31.2,26,35,76,📉 売り検討,1996.5,85.5,,-0.01302268966063471,3.23,infrastructure,政策(infrastructure) / RSI底値圏 / ⚠信用過熱(3.2倍) / ⚠ペナルティ2件
166,4180.T,Appier Group,30.5,28,35,72,📉 売り検討,800.0,,,-0.1896191966614502,53.44,startup_growth,政策(startup_growth) / ⚠信用過熱(53.4倍) / ⚠ペナルティ2件
167,5246.T,ELEMENTS,29.8,26,35,72,📉 売り検討,632.0,,,-0.4026047869993121,22.85,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(22.9倍) / ⚠ペナルティ2件
168,4165.T,ブレイド,29.8,26,35,72,📉 売り検討,559.0,,,-0.02153040935637097,10.1,startup_growth,政策(startup_growth) / ⚠信用過熱(10.1倍) / ⚠ペナルティ2件
169,4259.T,エクサウィザーズ,29.5,25,35,72,📉 売り検討,663.0,,,-0.24842635333613092,722.39,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(722.4倍) / ⚠ペナルティ2件
170,4563.T,アンジェス,29.5,25,35,72,📉 売り検討,58.0,,,-0.12881128713795348,19.44,startup_growth,政策(startup_growth) / ⚠信用過熱(19.4倍) / ⚠ペナルティ2件
171,4375.T,セーフィー,27.0,18,35,72,📉 売り検討,817.0,,,-0.047476937700775136,4.5,startup_growth,政策(startup_growth) / ⚠信用過熱(4.5倍) / ⚠ペナルティ2件
172,4393.T,バンク・オブ・イノベーション,27.0,18,35,72,📉 売り検討,4995.0,,,-0.7493074792243767,4.98,startup_growth,政策(startup_growth) / ⚠信用過熱(5.0倍) / ⚠ペナルティ2件
