ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
126,7373.T,アイドマ・ホールディングス,45.8,31,49,72,💼 保有継続,1853.0,73.9,0.12,0.1579358825283391,166.19,startup_growth,政策(startup_growth) / ⚠信用過熱(166.2倍) / ⚠ペナルティ1件
127,4058.T,トヨクモ,45.6,34,45,72,💼 保有継続,1836.0,158.87,0.2,0.1282051282051282,16.21,startup_growth,政策(startup_growth) / ⚠信用過熱(16.2倍) / ⚠ペナルティ1件
128,4543.T,テルモ,45.5,50,40,60,💼 保有継続,2038.0,39.08,0.04,0.09019660029276425,13.17,medical,⚠信用過熱(13.2倍) / ⚠ペナルティ1件
129,4431.T,スマレジ,45.5,16,49,72,💼 保有継続,2450.0,100.5,0.16,0.15881981117501018,1.55,startup_growth,政策(startup_growth)
130,3923.T,ラクス,44.5,24,53,72,💼 保有継続,822.0,131.69,0.49,0.37439428717163986,6.27,startup_growth,政策(startup_growth) / ⚠信用過熱(6.3倍) / ⚠ペナルティ1件
131,4475.T,HENNGE,44.5,31,45,72,💼 保有継続,997.0,427.6,0.52,0.12146270760879062,6.73,startup_growth,政策(startup_growth) / ⚠信用過熱(6.7倍) / ⚠ペナルティ1件
132,3133.T,海帆,44.3,59,35,72,💼 保有継続,448.0,,,,5756.33,startup_growth,政策(startup_growth) / 出来高急増 / ⚠信用過熱(5756.3倍) / ⚠ペナルティ3件
133,6532.T,ベイカレント,44.1,23,53,72,💼 保有継続,4291.0,32.8,0.11,0.33359984009594246,5.27,startup_growth,政策(startup_growth) / ⚠信用過熱(5.3倍) / ⚠ペナルティ1件
134,7352.T,TWOSTONE&Sons,44.0,21,45,72,💼 保有継続,562.0,99.9,0.13,0.13031781394613254,5.11,startup_growth,政策(startup_growth) / 出来高急増 / ⚠信用過熱(5.1倍) / ⚠ペナルティ2件
135,9556.T,INTLOOP,44.0,11,50,72,💼 保有継続,2951.0,,,0.5621040415298175,,startup_growth,政策(startup_growth)
136,9552.T,クオンツ総研ホールディングス,44.0,25,50,72,💼 保有継続,725.0,,,0.47335418763990195,5.74,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(5.7倍) / ⚠ペナルティ1件
137,7746.T,岡本硝子,43.9,52,35,72,💼 保有継続,1088.0,,,-0.6653529173221844,2.01,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
138,1662.T,石油資源開発,43.8,66,35,72,💼 保有継続,2669.0,,,-0.006271691998932087,15.78,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(15.8倍) / ⚠ペナルティ2件
139,6526.T,ソシオネクスト,43.5,16,45,84,💼 保有継続,1938.5,,,0.01798569959351584,13.53,semiconductor,🏛️政策主力(semiconductor) / ⚠信用過熱(13.5倍) / ⚠ペナルティ1件
140,5139.T,オープンワーク,43.3,20,37,72,💼 保有継続,925.0,,,0.06458478301849468,,startup_growth,政策(startup_growth) / GC形成中
141,4377.T,ワンキャリア,43.2,23,50,72,💼 保有継続,1975.0,,,0.5769762579252664,5075.0,startup_growth,政策(startup_growth) / ⚠信用過熱(5075.0倍) / ⚠ペナルティ1件
142,5032.T,ANYCOLOR,43.2,23,50,72,💼 保有継続,3845.0,,,0.26581560283687944,32.59,startup_growth,政策(startup_growth) / ⚠信用過熱(32.6倍) / ⚠ペナルティ1件
143,4371.T,コアコンセプト・テクノロジー,43.1,26,46,72,💼 保有継続,1067.0,,,0.17422547993019197,24.41,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(24.4倍) / ⚠ペナルティ1件
144,3496.T,アズーム,42.8,19,53,72,💼 保有継続,4415.0,42.9,0.11,0.25192815355120757,634.11,startup_growth,政策(startup_growth) / ⚠信用過熱(634.1倍) / ⚠ペナルティ1件
145,3697.T,SHIFT,42.8,26,45,72,💼 保有継続,667.5,154.51,0.19,0.12423400784728651,15.51,startup_growth,政策(startup_growth) / ⚠信用過熱(15.5倍) / ⚠ペナルティ1件
146,3984.T,ユーザーローカル,42.8,26,45,72,💼 保有継続,1565.0,55.24,0.07,0.13078248711225196,8.87,startup_growth,政策(startup_growth) / ⚠信用過熱(8.9倍) / ⚠ペナルティ1件
147,9338.T,INFORICH,42.5,48,35,72,💼 保有継続,4540.0,,,-1.1640618696007718,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
148,9168.T,ライズ・コンサルティング・グループ,42.3,19,35,72,💼 保有継続,507.0,,,-0.10152224611747047,,startup_growth,政策(startup_growth)
149,4443.T,Sansan,41.5,31,35,72,💼 保有継続,1151.0,1408.6,0.2,0.014462809917355372,7.92,startup_growth,政策(startup_growth) / ⚠信用過熱(7.9倍) / ⚠ペナルティ1件
150,5411.T,JFEホールディングス,41.5,41,35,76,💼 保有継続,2136.5,85.5,,-0.01302268966063471,2.93,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
151,5038.T,eWeLL,40.6,14,35,72,💼 保有継続,2223.0,,,1.128219054360827,,startup_growth,政策(startup_growth)
152,4477.T,BASE,40.5,28,35,72,💼 保有継続,308.0,346.3,0.12,0.03601159277301597,70.64,startup_growth,政策(startup_growth) / ⚠信用過熱(70.6倍) / ⚠ペナルティ1件
153,4480.T,メドレー,39.5,11,35,72,📉 売り検討,1866.0,289.36,0.14,0.04682515179582176,1.1,startup_growth,政策(startup_growth)
154,4324.T,電通グループ,38.8,23,35,78,📉 売り検討,2872.0,,,-0.21543125802319318,0.98,ai_digital,政策(ai_digital) / 信用良好(1.0倍) / ⚠ペナルティ2件
155,7733.T,オリンパス,37.0,30,35,60,📉 売り検討,1459.0,227.96,0.07,0.03275969629190061,17.56,medical,RSI底値圏 / ⚠信用過熱(17.6倍) / ⚠ペナルティ1件
156,4259.T,エクサウィザーズ,36.5,45,35,72,📉 売り検討,688.0,,,-0.24842635333613092,447.89,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(447.9倍) / ⚠ペナルティ2件
157,6562.T,ジーニー,36.3,16,35,72,📉 売り検討,1007.0,159.5,0.06,0.03898447420537958,7.69,startup_growth,政策(startup_growth) / ⚠信用過熱(7.7倍) / ⚠ペナルティ1件
158,5842.T,インテグラル,36.0,15,35,72,📉 売り検討,3210.0,,,0.037527593818984545,2622.0,startup_growth,政策(startup_growth) / ⚠信用過熱(2622.0倍) / ⚠ペナルティ1件
159,5246.T,ELEMENTS,35.4,42,35,72,📉 売り検討,673.0,,,-0.4026047869993121,24.33,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(24.3倍) / ⚠ペナルティ2件
160,3994.T,マネーフォワード,34.8,26,35,72,📉 売り検討,3083.0,,,-0.23670022606490007,1.99,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
161,4575.T,キャンバス,34.1,24,35,72,📉 売り検討,843.0,,,-1.2124839030805623,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
162,5027.T,AnyMind Group,33.8,23,35,72,📉 売り検討,500.0,,,,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
163,4894.T,クオリプス,33.6,37,35,72,📉 売り検討,7350.0,,,-0.07290598440391612,969.78,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(969.8倍) / ⚠ペナルティ2件
164,5243.T,note,32.6,34,35,72,📉 売り検討,2092.0,,,-0.3487220907409112,16829.0,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(16829.0倍) / ⚠ペナルティ2件
165,4180.T,Appier Group,31.5,31,35,72,📉 売り検討,806.0,,,-0.1896191966614502,64.23,startup_growth,政策(startup_growth) / ⚠信用過熱(64.2倍) / ⚠ペナルティ2件
166,4419.T,Finatextホールディングス,31.3,16,35,72,📉 売り検討,831.0,,,-0.1561160421964335,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
167,4393.T,バンク・オブ・イノベーション,31.2,30,35,72,📉 売り検討,5100.0,,,-0.7493074792243767,6.2,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(6.2倍) / ⚠ペナルティ2件
168,4165.T,ブレイド,29.8,26,35,72,📉 売り検討,554.0,,,-0.02153040935637097,11.43,startup_growth,政策(startup_growth) / ⚠信用過熱(11.4倍) / ⚠ペナルティ2件
169,9166.T,GENDA,28.8,23,35,72,📉 売り検討,629.0,,,-0.2832525578890684,10.76,startup_growth,政策(startup_growth) / ⚠信用過熱(10.8倍) / ⚠ペナルティ2件
170,4375.T,セーフィー,27.0,18,35,72,📉 売り検討,822.0,,,-0.047476937700775136,4.51,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(4.5倍) / ⚠ペナルティ2件
171,5401.T,日本製鉄,27.0,16,35,74,📉 売り検討,629.5,,,-0.011750741667741548,8.75,green_energy,政策(green_energy) / GC形成中 / ⚠信用過熱(8.8倍) / ⚠ペナルティ2件
172,4563.T,アンジェス,24.5,11,35,72,📉 売り検討,58.0,,,-0.12881128713795348,18.82,startup_growth,政策(startup_growth) / ⚠信用過熱(18.8倍) / ⚠ペナルティ2件
