ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
150,4894.T,クオリプス,41.1,23,43,72,💼 保有継続,6690.0,,,,1181.29,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(1181.3倍) / ⚠ペナルティ1件
151,1812.T,鹿島建設,41.1,19,43,76,💼 保有継続,6047.0,,,,19.49,infrastructure,政策(infrastructure) / GC形成中 / ⚠信用過熱(19.5倍) / ⚠ペナルティ1件
152,9433.T,KDDI,41.0,8,53,78,💼 保有継続,2637.0,,,,3.84,ai_digital,政策(ai_digital) / ⚠信用過熱(3.8倍) / ⚠ペナルティ1件
153,8411.T,みずほFG,40.8,31,37,68,💼 保有継続,6095.0,,,,10.01,finance,GC形成中 / ⚠信用過熱(10.0倍) / ⚠ペナルティ1件
154,6501.T,日立製作所,40.3,16,46,74,💼 保有継続,4800.0,,,,31.82,green_energy,政策(green_energy) / ⚠信用過熱(31.8倍) / ⚠ペナルティ1件
155,6367.T,ダイキン工業,40.3,16,46,74,💼 保有継続,18900.0,,,,7.66,green_energy,政策(green_energy) / ⚠信用過熱(7.7倍) / ⚠ペナルティ1件
156,3133.T,海帆,40.0,8,40,72,💼 保有継続,368.0,,,,,startup_growth,政策(startup_growth)
157,4563.T,アンジェス,39.2,20,40,72,📉 売り検討,57.0,,,,18.88,startup_growth,政策(startup_growth) / ⚠信用過熱(18.9倍) / ⚠ペナルティ1件
158,3984.T,ユーザーローカル,38.8,11,49,72,📉 売り検討,1526.0,,,,9.38,startup_growth,政策(startup_growth) / ⚠信用過熱(9.4倍) / ⚠ペナルティ1件
159,9158.T,シーユーシー,38.5,13,46,72,📉 売り検討,857.0,,,,42.01,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(42.0倍) / ⚠ペナルティ1件
160,4375.T,セーフィー,38.5,18,40,72,📉 売り検討,800.0,,,,3.45,startup_growth,政策(startup_growth) / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
161,4443.T,Sansan,38.3,15,43,72,📉 売り検討,1136.0,,,,7.74,startup_growth,政策(startup_growth) / ⚠信用過熱(7.7倍) / ⚠ペナルティ1件
162,4180.T,Appier Group,37.8,11,46,72,📉 売り検討,743.0,,,,54.85,startup_growth,政策(startup_growth) / ⚠信用過熱(54.9倍) / ⚠ペナルティ1件
163,9467.T,アルファポリス,37.7,8,49,72,📉 売り検討,1292.0,,,,32.14,startup_growth,政策(startup_growth) / ⚠信用過熱(32.1倍) / ⚠ペナルティ1件
164,7733.T,オリンパス,37.1,21,46,60,📉 売り検討,1330.5,,,,22.03,medical,⚠信用過熱(22.0倍) / ⚠ペナルティ1件
165,7172.T,ジャパンインベストメントアドバイザー,37.0,11,43,72,📉 売り検討,1891.0,,,,250.59,startup_growth,政策(startup_growth) / ⚠信用過熱(250.6倍) / ⚠ペナルティ1件
166,9166.T,GENDA,37.0,11,43,72,📉 売り検討,624.0,,,,10.85,startup_growth,政策(startup_growth) / ⚠信用過熱(10.8倍) / ⚠ペナルティ1件
167,3182.T,オイシックス・ラ・大地,37.0,11,43,72,📉 売り検討,1349.0,,,,26.35,startup_growth,政策(startup_growth) / ⚠信用過熱(26.4倍) / ⚠ペナルティ1件
168,2980.T,SREホールディングス,37.0,11,43,72,📉 売り検討,2674.0,,,,47.46,startup_growth,政策(startup_growth) / ⚠信用過熱(47.5倍) / ⚠ペナルティ1件
169,7352.T,TWOSTONE&Sons,37.0,11,43,72,📉 売り検討,524.0,,,,5.03,startup_growth,政策(startup_growth) / ⚠信用過熱(5.0倍) / ⚠ペナルティ1件
170,4477.T,BASE,37.0,11,43,72,📉 売り検討,296.0,,,,52.64,startup_growth,政策(startup_growth) / ⚠信用過熱(52.6倍) / ⚠ペナルティ1件
171,6869.T,シスメックス,35.0,15,46,60,📉 売り検討,1399.5,,,,9.71,medical,⚠信用過熱(9.7倍) / ⚠ペナルティ1件
