ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
128,7746.T,岡本硝子,43.5,51,35,72,💼 保有継続,1010.0,,,-0.6653529173221844,1.84,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
129,6532.T,ベイカレント,43.5,21,53,72,💼 保有継続,4259.0,32.8,0.11,0.33359984009594246,7.05,startup_growth,政策(startup_growth) / ⚠信用過熱(7.0倍) / ⚠ペナルティ1件
130,5741.T,UACJ,43.5,65,35,72,💼 保有継続,2634.0,-39.4,,-0.016640790043014584,12.42,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(12.4倍) / ⚠ペナルティ2件
131,5139.T,オープンワーク,43.3,20,37,72,💼 保有継続,911.0,,,0.06458478301849468,,startup_growth,政策(startup_growth) / GC形成中
132,4449.T,ギフティ,43.0,23,49,72,💼 保有継続,950.0,117.8,0.2,0.17271474506201195,23.79,startup_growth,政策(startup_growth) / ⚠信用過熱(23.8倍) / ⚠ペナルティ1件
133,3923.T,ラクス,42.8,19,53,72,💼 保有継続,775.9,131.69,0.49,0.37439428717163986,4.14,startup_growth,政策(startup_growth) / ⚠信用過熱(4.1倍) / ⚠ペナルティ1件
134,9338.T,INFORICH,42.5,48,35,72,💼 保有継続,4540.0,,,-1.1640618696007718,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
135,9168.T,ライズ・コンサルティング・グループ,42.3,19,35,72,💼 保有継続,496.0,,,-0.10152224611747047,,startup_growth,政策(startup_growth)
136,3133.T,海帆,42.2,53,35,72,💼 保有継続,410.0,,,,9020.0,startup_growth,政策(startup_growth) / 出来高急増 / ⚠信用過熱(9020.0倍) / ⚠ペナルティ3件
137,4058.T,トヨクモ,42.1,24,45,72,💼 保有継続,1814.0,158.87,0.2,0.1282051282051282,13.95,startup_growth,政策(startup_growth) / ⚠信用過熱(13.9倍) / ⚠ペナルティ1件
138,5254.T,Arent,42.0,61,35,72,💼 保有継続,4320.0,,,-0.023186615431215217,530.67,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(530.7倍) / ⚠ペナルティ2件
139,4480.T,メドレー,42.0,18,35,72,💼 保有継続,1782.0,289.36,0.14,0.04682515179582176,1.14,startup_growth,政策(startup_growth) / RSI底値圏
140,5032.T,ANYCOLOR,41.5,18,50,72,💼 保有継続,3570.0,,,0.26581560283687944,32.23,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(32.2倍) / ⚠ペナルティ1件
141,4475.T,HENNGE,41.4,22,45,72,💼 保有継続,950.0,427.6,0.52,0.12146270760879062,7.11,startup_growth,政策(startup_growth) / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
142,9211.T,エフ・コード,40.8,16,50,72,💼 保有継続,1495.0,,,0.7148518688131892,7971.0,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(7971.0倍) / ⚠ペナルティ1件
143,5038.T,eWeLL,40.6,14,35,72,💼 保有継続,2229.0,,,1.128219054360827,,startup_growth,政策(startup_growth)
144,3479.T,ティーケーピー,40.2,33,35,72,💼 保有継続,1964.0,,,-0.09968129303966763,2.04,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ2件
145,4371.T,コアコンセプト・テクノロジー,39.6,16,46,72,📉 売り検討,1015.0,,,0.17422547993019197,22.4,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(22.4倍) / ⚠ペナルティ1件
146,3984.T,ユーザーローカル,39.3,16,45,72,📉 売り検討,1502.0,55.24,0.07,0.13078248711225196,7.39,startup_growth,政策(startup_growth) / ⚠信用過熱(7.4倍) / ⚠ペナルティ1件
147,3697.T,SHIFT,38.6,14,45,72,📉 売り検討,656.5,154.51,0.19,0.12423400784728651,12.73,startup_growth,政策(startup_growth) / ⚠信用過熱(12.7倍) / ⚠ペナルティ1件
148,5243.T,note,38.6,37,35,72,📉 売り検討,2028.0,,,-0.3487220907409112,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
149,5842.T,インテグラル,38.5,8,35,72,📉 売り検討,3160.0,,,0.037527593818984545,,startup_growth,政策(startup_growth)
150,4443.T,Sansan,38.0,21,35,72,📉 売り検討,1136.0,1408.6,0.2,0.014462809917355372,6.76,startup_growth,政策(startup_growth) / ⚠信用過熱(6.8倍) / ⚠ペナルティ1件
151,5411.T,JFEホールディングス,37.5,44,35,76,📉 売り検討,2037.5,85.5,,-0.01302268966063471,3.23,infrastructure,政策(infrastructure) / RSI底値圏 / 75日MA上 / ⚠信用過熱(3.2倍) / ⚠ペナルティ2件
152,5401.T,日本製鉄,37.4,23,35,74,📉 売り検討,620.3,,,-0.011750741667741548,2.38,green_energy,政策(green_energy) / GC形成中 / 出来高急増 / ⚠ペナルティ2件
153,6562.T,ジーニー,37.3,19,35,72,📉 売り検討,960.0,159.5,0.06,0.03898447420537958,7.08,startup_growth,政策(startup_growth) / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
154,2980.T,SREホールディングス,37.1,14,40,72,📉 売り検討,2751.0,104.93,0.09,0.08464854889416562,52.94,startup_growth,政策(startup_growth) / ⚠信用過熱(52.9倍) / ⚠ペナルティ1件
155,7733.T,オリンパス,37.0,30,35,60,📉 売り検討,1411.5,227.96,0.07,0.03275969629190061,19.11,medical,RSI底値圏 / ⚠信用過熱(19.1倍) / ⚠ペナルティ1件
156,4477.T,BASE,36.3,16,35,72,📉 売り検討,301.0,346.3,0.12,0.03601159277301597,65.03,startup_growth,政策(startup_growth) / ⚠信用過熱(65.0倍) / ⚠ペナルティ1件
157,5027.T,AnyMind Group,35.5,28,35,72,📉 売り検討,499.0,,,,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
158,9348.T,ispace,35.4,42,35,72,📉 売り検討,581.0,,,-0.35687576639078306,3504.92,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(3504.9倍) / ⚠ペナルティ2件
159,5246.T,ELEMENTS,35.4,42,35,72,📉 売り検討,647.0,,,-0.4026047869993121,22.85,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(22.9倍) / ⚠ペナルティ2件
160,4543.T,テルモ,34.6,19,40,60,📉 売り検討,2013.5,39.08,0.04,0.09019660029276425,11.24,medical,⚠信用過熱(11.2倍) / ⚠ペナルティ1件
161,3994.T,マネーフォワード,34.1,24,35,72,📉 売り検討,2995.0,,,-0.23670022606490007,1.86,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
162,4575.T,キャンバス,33.8,23,35,72,📉 売り検討,770.0,,,-1.2124839030805623,,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠ペナルティ1件
163,4324.T,電通グループ,31.6,11,35,78,📉 売り検討,2734.0,,,-0.21543125802319318,1.02,ai_digital,政策(ai_digital) / ⚠ペナルティ1件
164,4180.T,Appier Group,30.8,29,35,72,📉 売り検討,766.0,,,-0.1896191966614502,53.44,startup_growth,政策(startup_growth) / ⚠信用過熱(53.4倍) / ⚠ペナルティ2件
165,4419.T,Finatextホールディングス,30.6,14,35,72,📉 売り検討,813.0,,,-0.1561160421964335,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
166,4259.T,エクサウィザーズ,29.1,24,35,72,📉 売り検討,651.0,,,-0.24842635333613092,722.39,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(722.4倍) / ⚠ペナルティ2件
167,4165.T,ブレイド,29.1,24,35,72,📉 売り検討,523.0,,,-0.02153040935637097,10.1,startup_growth,政策(startup_growth) / ⚠信用過熱(10.1倍) / ⚠ペナルティ2件
168,4393.T,バンク・オブ・イノベーション,28.8,23,35,72,📉 売り検討,4960.0,,,-0.7493074792243767,4.98,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(5.0倍) / ⚠ペナルティ2件
169,9166.T,GENDA,28.8,23,35,72,📉 売り検討,610.0,,,-0.2832525578890684,11.42,startup_growth,政策(startup_growth) / ⚠信用過熱(11.4倍) / ⚠ペナルティ2件
170,4894.T,クオリプス,27.3,19,35,72,📉 売り検討,6740.0,,,-0.07290598440391612,818.5,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(818.5倍) / ⚠ペナルティ2件
171,4375.T,セーフィー,26.3,16,35,72,📉 売り検討,810.0,,,-0.047476937700775136,4.5,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(4.5倍) / ⚠ペナルティ2件
172,4563.T,アンジェス,24.5,11,35,72,📉 売り検討,56.0,,,-0.12881128713795348,19.44,startup_growth,政策(startup_growth) / ⚠信用過熱(19.4倍) / ⚠ペナルティ2件
